timestamp,open,high,low,close,volume
2011-09-29,487.61,487.61,487.61,487.61,0.0
2011-10-10,486.44,486.44,486.44,486.44,0.0
2011-10-12,488.79,488.79,488.79,488.79,0.0
2011-10-13,482.92,482.92,482.92,482.92,0.0
2011-10-16,482.92,482.92,482.92,482.92,0.0
2011-10-17,486.44,486.44,486.44,486.44,0.0
2011-10-20,485.26,485.26,485.26,485.26,0.0
2011-10-23,491.14,491.14,491.14,491.14,0.0
2011-10-24,482.92,482.92,482.92,482.92,0.0
2011-10-25,486.44,486.44,486.44,486.44,0.0
2011-10-30,489.96,489.96,489.96,489.96,0.0
2011-10-31,493.49,493.49,493.49,493.49,0.0
2011-11-02,512.28,512.28,512.28,512.28,0.0
2011-11-03,512.28,512.28,512.28,512.28,0.0
2011-11-06,493.49,493.49,493.49,493.49,0.0
2011-11-08,487.61,487.61,487.61,487.61,0.0
2011-11-09,493.49,493.49,493.49,493.49,0.0
2011-11-10,489.96,489.96,489.96,489.96,0.0
2011-11-13,493.49,493.49,493.49,493.49,0.0
2011-11-14,506.41,506.41,506.41,506.41,0.0
2011-11-15,491.14,491.14,491.14,491.14,0.0
2011-11-16,493.49,493.49,493.49,493.49,0.0
2011-11-17,504.06,504.06,504.06,504.06,0.0
2011-11-20,499.36,499.36,499.36,499.36,0.0
2011-11-21,505.23,505.23,505.23,505.23,0.0
2011-11-22,505.23,505.23,505.23,505.23,0.0
2011-11-23,494.66,494.66,494.66,494.66,0.0
2011-11-24,494.66,494.66,494.66,494.66,0.0
2011-11-27,493.49,493.49,493.49,493.49,0.0
2011-11-28,493.49,493.49,493.49,493.49,0.0
2011-12-01,494.66,494.66,494.66,494.66,0.0
2011-12-04,495.84,495.84,495.84,495.84,0.0
2011-12-05,492.31,492.31,492.31,492.31,0.0
2011-12-06,494.66,494.66,494.66,494.66,0.0
2011-12-07,499.36,499.36,499.36,499.36,0.0
2011-12-08,502.88,502.88,502.88,502.88,0.0
2011-12-11,499.36,499.36,499.36,499.36,0.0
2011-12-12,499.36,499.36,499.36,499.36,0.0
2011-12-13,492.31,492.31,492.31,492.31,0.0
2011-12-14,499.36,499.36,499.36,499.36,0.0
2011-12-15,499.36,499.36,499.36,499.36,0.0
2011-12-18,494.66,494.66,494.66,494.66,0.0
2011-12-20,493.49,493.49,493.49,493.49,0.0
2011-12-21,493.49,493.49,493.49,493.49,0.0
2011-12-27,494.66,494.66,494.66,494.66,0.0
2011-12-28,497.01,497.01,497.01,497.01,0.0
2011-12-29,495.84,495.84,495.84,495.84,0.0
2012-01-01,501.71,501.71,501.71,501.71,0.0
2012-01-02,512.28,512.28,512.28,512.28,0.0
2012-01-03,506.41,506.41,506.41,506.41,0.0
2012-01-04,506.41,506.41,506.41,506.41,0.0
2012-01-05,511.11,511.11,511.11,511.11,0.0
2012-01-08,504.06,504.06,504.06,504.06,0.0
2012-01-09,505.23,505.23,505.23,505.23,0.0
2012-01-10,514.63,514.63,514.63,514.63,0.0
2012-01-11,515.8,515.8,515.8,515.8,0.0
2012-01-12,515.8,515.8,515.8,515.8,0.0
2012-01-18,516.98,516.98,516.98,516.98,0.0
2012-01-19,514.63,514.63,514.63,514.63,0.0
2012-01-22,521.68,521.68,521.68,521.68,0.0
2012-01-23,513.46,513.46,513.46,513.46,0.0
2012-01-25,512.28,512.28,512.28,512.28,0.0
2012-01-26,512.28,512.28,512.28,512.28,0.0
2012-01-29,512.28,512.28,512.28,512.28,0.0
2012-01-31,512.28,512.28,512.28,512.28,0.0
2012-02-01,515.8,515.8,515.8,515.8,0.0
2012-02-02,514.63,514.63,514.63,514.63,0.0
2012-02-05,511.11,511.11,511.11,511.11,0.0
2012-02-06,508.76,508.76,508.76,508.76,0.0
2012-02-07,508.76,508.76,508.76,508.76,0.0
2012-02-08,509.93,509.93,509.93,509.93,0.0
2012-02-09,511.11,511.11,511.11,511.11,0.0
2012-02-12,508.76,508.76,508.76,508.76,0.0
2012-02-13,511.11,511.11,511.11,511.11,0.0
2012-02-14,511.11,511.11,511.11,511.11,0.0
2012-02-15,512.28,512.28,512.28,512.28,0.0
2012-02-16,518.15,518.15,518.15,518.15,0.0
2012-02-21,518.15,518.15,518.15,518.15,0.0
2012-02-23,522.85,522.85,522.85,522.85,0.0
2012-02-26,521.68,521.68,521.68,521.68,0.0
2012-02-27,522.85,522.85,522.85,522.85,0.0
2012-02-28,525.2,525.2,525.2,525.2,0.0
2012-02-29,527.55,527.55,527.55,527.55,0.0
2012-03-01,531.07,531.07,531.07,531.07,0.0
2012-03-04,528.73,528.73,528.73,528.73,0.0
2012-03-05,526.38,526.38,526.38,526.38,0.0
2012-03-06,525.2,525.2,525.2,525.2,0.0
2012-03-11,531.07,531.07,531.07,531.07,0.0
2012-03-12,527.55,527.55,527.55,527.55,0.0
2012-03-13,528.73,528.73,528.73,528.73,0.0
2012-03-14,529.9,529.9,529.9,529.9,0.0
2012-03-15,526.38,526.38,526.38,526.38,0.0
2012-03-18,475.87,475.87,475.87,475.87,0.0
2012-03-19,474.69,474.69,474.69,474.69,0.0
2012-03-20,469.99,469.99,469.99,469.99,0.0
2012-03-21,475.87,475.87,475.87,475.87,0.0
2012-03-25,477.04,477.04,477.04,477.04,0.0
2012-03-26,475.87,475.87,475.87,475.87,0.0
2012-03-27,477.04,477.04,477.04,477.04,0.0
2012-03-28,477.04,477.04,477.04,477.04,0.0
2012-03-29,469.99,469.99,469.99,469.99,0.0
2012-04-01,472.34,472.34,472.34,472.34,0.0
2012-04-02,472.34,472.34,472.34,472.34,0.0
2012-04-03,471.17,471.17,471.17,471.17,0.0
2012-04-04,472.34,472.34,472.34,472.34,0.0
2012-04-05,474.69,474.69,474.69,474.69,0.0
2012-04-08,474.69,474.69,474.69,474.69,0.0
2012-04-09,474.69,474.69,474.69,474.69,0.0
2012-04-10,474.69,474.69,474.69,474.69,0.0
2012-04-11,478.22,478.22,478.22,478.22,0.0
2012-04-12,486.44,486.44,486.44,486.44,0.0
2012-04-15,505.23,505.23,505.23,505.23,0.0
2012-04-16,555.74,555.74,555.74,555.74,0.0
2012-04-17,514.63,514.63,514.63,514.63,0.0
2012-04-18,531.07,531.07,531.07,531.07,0.0
2012-04-19,534.6,534.6,534.6,534.6,0.0
2012-04-22,547.52,547.52,547.52,547.52,0.0
2012-04-24,559.27,559.27,559.27,559.27,0.0
2012-04-25,571.01,571.01,571.01,571.01,0.0
2012-04-26,612.12,612.12,612.12,612.12,0.0
2012-04-29,610.95,610.95,610.95,610.95,0.0
2012-04-30,581.58,581.58,581.58,581.58,0.0
2012-05-02,528.73,528.73,528.73,528.73,0.0
2012-05-03,539.3,539.3,539.3,539.3,0.0
2012-05-07,586.28,586.28,586.28,586.28,0.0
2012-05-08,596.85,596.85,596.85,596.85,0.0
2012-05-09,587.46,587.46,587.46,587.46,0.0
2012-05-10,581.58,581.58,581.58,581.58,0.0
2012-05-13,555.74,555.74,555.74,555.74,0.0
2012-05-14,545.17,545.17,545.17,545.17,0.0
2012-05-15,555.74,555.74,555.74,555.74,0.0
2012-05-16,610.95,610.95,610.95,610.95,0.0
2012-05-17,599.2,599.2,599.2,599.2,0.0
2012-05-20,583.93,583.93,583.93,583.93,0.0
2012-05-21,585.11,585.11,585.11,585.11,0.0
2012-05-22,569.84,569.84,569.84,569.84,0.0
2012-05-23,540.47,540.47,540.47,540.47,0.0
2012-05-24,565.14,565.14,565.14,565.14,0.0
2012-05-27,588.63,588.63,588.63,588.63,0.0
2012-05-29,529.9,529.9,529.9,529.9,0.0
2012-05-30,514.63,514.63,514.63,514.63,0.0
2012-05-31,529.9,529.9,529.9,529.9,0.0
2012-06-03,573.36,573.36,573.36,573.36,0.0
2012-06-04,554.57,554.57,554.57,554.57,0.0
2012-06-05,546.35,546.35,546.35,546.35,0.0
2012-06-06,536.95,536.95,536.95,536.95,0.0
2012-06-07,544.0,544.0,544.0,544.0,0.0
2012-06-10,541.65,541.65,541.65,541.65,0.0
2012-06-11,546.35,546.35,546.35,546.35,0.0
2012-06-12,549.87,549.87,549.87,549.87,0.0
2012-06-13,545.17,545.17,545.17,545.17,0.0
2012-06-14,546.35,546.35,546.35,546.35,0.0
2012-06-17,540.47,540.47,540.47,540.47,0.0
2012-06-18,545.17,545.17,545.17,545.17,0.0
2012-06-19,542.82,542.82,542.82,542.82,0.0
2012-06-20,542.82,542.82,542.82,542.82,0.0
2012-06-21,540.47,540.47,540.47,540.47,0.0
2012-06-25,554.57,554.57,554.57,554.57,0.0
2012-06-26,546.35,546.35,546.35,546.35,0.0
2012-06-27,552.22,552.22,552.22,552.22,0.0
2012-06-28,563.96,563.96,563.96,563.96,0.0
2012-07-01,552.22,552.22,552.22,552.22,0.0
2012-07-02,554.57,554.57,554.57,554.57,0.0
2012-07-03,553.39,553.39,553.39,553.39,0.0
2012-07-04,558.09,558.09,558.09,558.09,0.0
2012-07-05,558.09,558.09,558.09,558.09,0.0
2012-07-08,563.96,563.96,563.96,563.96,0.0
2012-07-09,575.71,575.71,575.71,575.71,0.0
2012-07-10,585.11,585.11,585.11,585.11,0.0
2012-07-11,575.71,575.71,575.71,575.71,0.0
2012-07-12,575.71,575.71,575.71,575.71,0.0
2012-07-15,590.98,590.98,590.98,590.98,0.0
2012-07-16,574.54,574.54,574.54,574.54,0.0
2012-07-17,575.71,575.71,575.71,575.71,0.0
2012-07-18,587.46,587.46,587.46,587.46,0.0
2012-07-19,593.33,593.33,593.33,593.33,0.0
2012-07-22,614.47,614.47,614.47,614.47,0.0
2012-07-23,618.0,618.0,618.0,618.0,0.0
2012-07-24,622.7,622.7,622.7,622.7,0.0
2012-07-25,615.65,615.65,615.65,615.65,0.0
2012-07-26,610.95,610.95,610.95,610.95,0.0
2012-07-29,599.2,599.2,599.2,599.2,0.0
2012-07-30,616.82,616.82,616.82,616.82,0.0
2012-07-31,612.12,612.12,612.12,612.12,0.0
2012-08-01,616.82,616.82,616.82,616.82,0.0
2012-08-05,616.82,616.82,616.82,616.82,0.0
2012-08-06,614.47,614.47,614.47,614.47,0.0
2012-08-07,620.35,620.35,620.35,620.35,0.0
2012-08-08,622.7,622.7,622.7,622.7,0.0
2012-08-12,623.87,623.87,623.87,623.87,0.0
2012-08-13,628.57,628.57,628.57,628.57,0.0
2012-08-14,630.92,630.92,630.92,630.92,0.0
2012-08-15,627.39,627.39,627.39,627.39,0.0
2012-08-16,627.39,627.39,627.39,627.39,0.0
2012-08-19,622.7,622.7,622.7,622.7,0.0
2012-08-21,628.57,628.57,628.57,628.57,0.0
2012-08-22,635.62,635.62,635.62,635.62,0.0
2012-08-23,640.32,640.32,640.32,640.32,0.0
2012-08-26,656.76,656.76,656.76,656.76,0.0
2012-08-27,697.87,697.87,697.87,697.87,0.0
2012-08-28,696.7,696.7,696.7,696.7,0.0
2012-08-29,689.65,689.65,689.65,689.65,0.0
2012-08-30,688.47,688.47,688.47,688.47,0.0
2012-09-02,693.17,693.17,693.17,693.17,0.0
2012-09-03,690.82,690.82,690.82,690.82,0.0
2012-09-04,682.6,682.6,682.6,682.6,0.0
2012-09-05,677.9,677.9,677.9,677.9,0.0
2012-09-06,675.55,675.55,675.55,675.55,0.0
2012-09-09,673.2,673.2,673.2,673.2,0.0
2012-09-10,669.68,669.68,669.68,669.68,0.0
2012-09-11,675.55,675.55,675.55,675.55,0.0
2012-09-12,683.78,683.78,683.78,683.78,0.0
2012-09-13,699.05,699.05,699.05,699.05,0.0
2012-09-16,692.0,692.0,692.0,692.0,0.0
2012-09-17,695.52,695.52,695.52,695.52,0.0
2012-09-18,700.22,700.22,700.22,700.22,0.0
2012-09-19,699.05,699.05,699.05,699.05,0.0
2012-09-20,704.92,704.92,704.92,704.92,0.0
2012-09-23,690.82,690.82,690.82,690.82,0.0
2012-09-24,697.87,697.87,697.87,697.87,0.0
2012-09-25,696.7,696.7,696.7,696.7,0.0
2012-09-26,700.22,700.22,700.22,700.22,0.0
2012-09-30,719.01,719.01,719.01,719.01,0.0
2012-10-01,726.06,726.06,726.06,726.06,0.0
2012-10-02,729.59,729.59,729.59,729.59,0.0
2012-10-03,735.46,735.46,735.46,735.46,0.0
2012-10-04,775.4,775.4,775.4,775.4,0.0
2012-10-07,780.1,780.1,780.1,780.1,0.0
2012-10-08,763.65,763.65,763.65,763.65,0.0
2012-10-09,784.79,784.79,784.79,784.79,0.0
2012-10-10,761.3,761.3,761.3,761.3,0.0
2012-10-11,763.65,763.65,763.65,763.65,0.0
2012-10-14,766.0,766.0,766.0,766.0,0.0
2012-10-15,760.13,760.13,760.13,760.13,0.0
2012-10-17,775.4,775.4,775.4,775.4,0.0
2012-10-18,793.02,793.02,793.02,793.02,0.0
2012-10-30,807.11,807.11,807.11,807.11,0.0
2012-10-31,789.49,789.49,789.49,789.49,0.0
2012-11-01,777.75,777.75,777.75,777.75,0.0
2012-11-04,783.62,783.62,783.62,783.62,0.0
2012-11-05,783.62,783.62,783.62,783.62,0.0
2012-11-06,787.14,787.14,787.14,787.14,0.0
2012-11-07,788.32,788.32,788.32,788.32,0.0
2012-11-08,787.14,787.14,787.14,787.14,0.0
2012-11-11,790.67,790.67,790.67,790.67,0.0
2012-11-12,780.1,780.1,780.1,780.1,0.0
2012-11-18,788.32,788.32,788.32,788.32,0.0
2012-11-20,787.14,787.14,787.14,787.14,0.0
2012-11-21,784.79,784.79,784.79,784.79,0.0
2012-11-22,787.14,787.14,787.14,787.14,0.0
2012-11-25,787.14,787.14,787.14,787.14,0.0
2012-11-26,783.62,783.62,783.62,783.62,0.0
2012-11-27,780.1,780.1,780.1,780.1,0.0
2012-11-28,777.75,777.75,777.75,777.75,0.0
2012-11-29,774.22,774.22,774.22,774.22,0.0
2012-12-02,767.17,767.17,767.17,767.17,0.0
2012-12-03,775.4,775.4,775.4,775.4,0.0
2012-12-04,781.27,781.27,781.27,781.27,0.0
2012-12-05,781.27,781.27,781.27,781.27,0.0
2012-12-06,775.4,775.4,775.4,775.4,0.0
2012-12-09,763.65,763.65,763.65,763.65,0.0
2012-12-10,757.78,757.78,757.78,757.78,0.0
2012-12-11,763.65,763.65,763.65,763.65,0.0
2012-12-12,769.52,769.52,769.52,769.52,0.0
2012-12-13,775.4,775.4,775.4,775.4,0.0
2012-12-16,777.75,777.75,777.75,777.75,0.0
2012-12-17,777.75,777.75,777.75,777.75,0.0
2012-12-18,781.27,781.27,781.27,781.27,0.0
2012-12-19,773.05,773.05,773.05,773.05,0.0
2012-12-20,774.22,774.22,774.22,774.22,0.0
2012-12-23,769.52,769.52,769.52,769.52,0.0
2012-12-24,774.22,774.22,774.22,774.22,0.0
2012-12-26,781.27,781.27,781.27,781.27,0.0
2012-12-27,780.1,780.1,780.1,780.1,0.0
2012-12-31,773.05,773.05,773.05,773.05,0.0
2013-01-01,775.4,775.4,775.4,775.4,0.0
2013-01-02,771.87,771.87,771.87,771.87,0.0
2013-01-03,775.4,775.4,775.4,775.4,0.0
2013-01-06,777.75,777.75,777.75,777.75,0.0
2013-01-07,770.7,770.7,770.7,770.7,0.0
2013-01-08,764.83,764.83,764.83,764.83,0.0
2013-01-09,769.52,769.52,769.52,769.52,0.0
2013-01-10,775.4,775.4,775.4,775.4,0.0
2013-01-13,781.27,781.27,781.27,781.27,0.0
2013-01-15,775.4,775.4,775.4,775.4,0.0
2013-01-16,775.4,775.4,775.4,775.4,0.0
2013-01-17,769.52,769.52,769.52,769.52,0.0
2013-01-20,763.65,763.65,763.65,763.65,0.0
2013-01-21,774.22,774.22,774.22,774.22,0.0
2013-01-22,777.75,777.75,777.75,777.75,0.0
2013-01-23,769.52,769.52,769.52,769.52,0.0
2013-01-24,764.83,764.83,764.83,764.83,0.0
2013-01-27,761.3,761.3,761.3,761.3,0.0
2013-01-28,767.17,767.17,767.17,767.17,0.0
2013-01-30,764.83,764.83,764.83,764.83,0.0
2013-01-31,763.65,763.65,763.65,763.65,0.0
2013-02-03,763.65,763.65,763.65,763.65,0.0
2013-02-04,763.65,763.65,763.65,763.65,0.0
2013-02-05,764.83,764.83,764.83,764.83,0.0
2013-02-06,761.3,761.3,761.3,761.3,0.0
2013-02-07,762.48,762.48,762.48,762.48,0.0
2013-02-10,754.25,754.25,754.25,754.25,0.0
2013-02-12,769.52,769.52,769.52,769.52,0.0
2013-02-13,764.83,764.83,764.83,764.83,0.0
2013-02-14,761.3,761.3,761.3,761.3,0.0
2013-02-17,775.4,775.4,775.4,775.4,0.0
2013-02-19,773.05,773.05,773.05,773.05,0.0
2013-02-20,763.65,763.65,763.65,763.65,0.0
2013-02-21,766.0,766.0,766.0,766.0,0.0
2013-02-24,758.95,758.95,758.95,758.95,0.0
2013-02-25,763.65,763.65,763.65,763.65,0.0
2013-02-26,769.52,769.52,769.52,769.52,0.0
2013-02-27,763.65,763.65,763.65,763.65,0.0
2013-02-28,758.95,758.95,758.95,758.95,0.0
2013-03-03,762.48,762.48,762.48,762.48,0.0
2013-03-04,751.9,751.9,751.9,751.9,0.0
2013-03-05,753.08,753.08,753.08,753.08,0.0
2013-03-06,751.9,751.9,751.9,751.9,0.0
2013-03-07,753.08,753.08,753.08,753.08,0.0
2013-03-11,754.25,754.25,754.25,754.25,0.0
2013-03-13,756.6,756.6,756.6,756.6,0.0
2013-03-14,763.65,763.65,763.65,763.65,0.0
2013-03-17,734.29,734.29,734.29,734.29,0.0
2013-03-18,706.09,706.09,706.09,706.09,0.0
2013-03-19,701.39,701.39,701.39,701.39,0.0
2013-03-21,707.27,707.27,707.27,707.27,0.0
2013-03-24,692.0,692.0,692.0,692.0,0.0
2013-03-25,687.3,687.3,687.3,687.3,0.0
2013-03-27,689.65,689.65,689.65,689.65,0.0
2013-03-28,675.55,675.55,675.55,675.55,0.0
2013-03-31,681.43,681.43,681.43,681.43,0.0
2013-04-01,676.73,676.73,676.73,676.73,0.0
2013-04-02,681.43,681.43,681.43,681.43,0.0
2013-04-03,679.08,679.08,679.08,679.08,0.0
2013-04-04,670.85,670.85,670.85,670.85,0.0
2013-04-07,674.38,674.38,674.38,674.38,0.0
2013-04-08,669.68,669.68,669.68,669.68,0.0
2013-04-09,674.38,674.38,674.38,674.38,0.0
2013-04-11,687.3,687.3,687.3,687.3,0.0
2013-04-15,675.55,675.55,675.55,675.55,0.0
2013-04-16,669.68,669.68,669.68,669.68,0.0
2013-04-17,683.78,683.78,683.78,683.78,0.0
2013-04-18,690.82,690.82,690.82,690.82,0.0
2013-04-22,655.59,655.59,655.59,655.59,0.0
2013-04-23,649.71,649.71,649.71,649.71,0.0
2013-04-25,656.76,656.76,656.76,656.76,0.0
2013-04-28,667.33,667.33,667.33,667.33,0.0
2013-04-29,646.19,646.19,646.19,646.19,0.0
2013-04-30,642.66,642.66,642.66,642.66,0.0
2013-05-02,633.27,633.27,633.27,633.27,0.0
2013-05-05,630.92,630.92,630.92,630.92,0.0
2013-05-06,626.22,626.22,626.22,626.22,0.0
2013-05-07,634.44,634.44,634.44,634.44,0.0
2013-05-08,625.04,625.04,625.04,625.04,0.0
2013-05-09,627.39,627.39,627.39,627.39,0.0
2013-05-12,618.0,618.0,618.0,618.0,0.0
2013-05-13,627.39,627.39,627.39,627.39,0.0
2013-05-14,628.57,628.57,628.57,628.57,0.0
2013-05-15,628.57,628.57,628.57,628.57,0.0
2013-05-16,640.32,640.32,640.32,640.32,0.0
2013-05-19,634.44,634.44,634.44,634.44,0.0
2013-05-20,634.44,634.44,634.44,634.44,0.0
2013-05-21,643.84,643.84,643.84,643.84,0.0
2013-05-22,633.27,633.27,633.27,633.27,0.0
2013-05-23,627.39,627.39,627.39,627.39,0.0
2013-05-26,628.57,628.57,628.57,628.57,0.0
2013-05-27,633.27,633.27,633.27,633.27,0.0
2013-05-28,628.57,628.57,628.57,628.57,0.0
2013-05-30,629.74,629.74,629.74,629.74,0.0
2013-05-31,629.74,629.74,629.74,629.74,0.0
2013-06-02,625.04,625.04,625.04,625.04,0.0
2013-06-03,627.39,627.39,627.39,627.39,0.0
2013-06-04,625.04,625.04,625.04,625.04,0.0
2013-06-05,628.57,628.57,628.57,628.57,0.0
2013-06-06,628.57,628.57,628.57,628.57,0.0
2013-06-09,628.57,628.57,628.57,628.57,0.0
2013-06-10,620.35,620.35,620.35,620.35,0.0
2013-06-11,616.82,616.82,616.82,616.82,0.0
2013-06-12,616.82,616.82,616.82,616.82,0.0
2013-06-16,616.82,616.82,616.82,616.82,0.0
2013-06-18,613.3,613.3,613.3,613.3,0.0
2013-06-19,610.95,610.95,610.95,610.95,0.0
2013-06-20,610.95,610.95,610.95,610.95,0.0
2013-06-23,608.6,608.6,608.6,608.6,0.0
2013-06-24,606.25,606.25,606.25,606.25,0.0
2013-06-25,614.47,614.47,614.47,614.47,0.0
2013-06-26,622.7,622.7,622.7,622.7,0.0
2013-06-27,622.7,622.7,622.7,622.7,0.0
2013-07-01,622.7,622.7,622.7,622.7,0.0
2013-07-02,622.7,622.7,622.7,622.7,0.0
2013-07-03,625.04,625.04,625.04,625.04,0.0
2013-07-04,622.7,622.7,622.7,622.7,0.0
2013-07-07,622.7,622.7,622.7,622.7,0.0
2013-07-08,633.27,633.27,633.27,633.27,0.0
2013-07-09,659.11,659.11,659.11,659.11,0.0
2013-07-10,622.7,622.7,622.7,622.7,0.0
2013-07-11,646.19,646.19,646.19,646.19,0.0
2013-07-14,669.68,669.68,669.68,669.68,0.0
2013-07-15,700.22,700.22,700.22,700.22,0.0
2013-07-16,636.79,636.79,636.79,636.79,0.0
2013-07-17,633.27,633.27,633.27,633.27,0.0
2013-07-18,646.19,646.19,646.19,646.19,0.0
2013-07-21,650.89,650.89,650.89,650.89,0.0
2013-07-22,647.36,647.36,647.36,647.36,0.0
2013-07-23,640.32,640.32,640.32,640.32,0.0
